	result.test_acc	feat.last_char	feat.tag_filter	feat.use_padding	feat.sample_per_class	feat.include_smaller_ngrams	feat.N	feat.grep_filter	feat.tag_limit_in_cluster	feat.shuffled	feat.uniq_lines	feat.tag_filter_len	feat.grep_filter_len	model.nb_epoch	model.activations	model.batch_size	model.input_dim	model.output_dim	model.loss	model.layers	model.optimizer
444	0.9786666666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		200.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
583	0.9786666666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(90, 100)	rmsprop
585	0.9786666666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(100, 20)	rmsprop
466	0.9786666666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		500.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
535	0.9786666666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(50, 20)	rmsprop
758	0.9785833333333334	7.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	548.0	2.0	binary_crossentropy	(40, 40)	rmsprop
452	0.9785833333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
580	0.9785	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(90, 70)	rmsprop
457	0.9785	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		400.0	('sigmoid', 'sigmoid', 'sigmoid')	25.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
616	0.9785	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(10, 20, 10)	rmsprop
554	0.9785	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(70, 10)	rmsprop
461	0.9783333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		400.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
465	0.9783333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		500.0	('sigmoid', 'sigmoid', 'sigmoid')	25.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
635	0.9783333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(40, 20, 20)	rmsprop
503	0.9783333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(10, 100)	rmsprop
539	0.9783333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(50, 60)	rmsprop
454	0.97825	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
729	0.9781666666666666	7.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	6426.0	2.0	binary_crossentropy	(40, 40)	adam
760	0.9781666666666666	8.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	601.0	2.0	binary_crossentropy	(40, 40)	rmsprop
576	0.9780833333333332	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(90, 30)	rmsprop
749	0.9780833333333332	7.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	6426.0	2.0	binary_crossentropy	(40, 40)	adamax
755	0.978	5.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	4494.0	2.0	binary_crossentropy	(40, 40)	rmsprop
603	0.978	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(100,)	rmsprop
685	0.978	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
423	0.978	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		700.0	('sigmoid', 'sigmoid', 'sigmoid')	3000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
747	0.9779166666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	adamax
588	0.9778333333333332	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(100, 50)	rmsprop
735	0.97775	5.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	4494.0	2.0	binary_crossentropy	(40, 40)	nadam
426	0.9776666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		800.0	('sigmoid', 'sigmoid', 'sigmoid')	3000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
556	0.9776666666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(70, 30)	rmsprop
734	0.9775833333333334	5.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	408.0	2.0	binary_crossentropy	(40, 40)	nadam
507	0.9775833333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(20, 40)	rmsprop
598	0.9775	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(50,)	rmsprop
455	0.9774166666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
572	0.9774166666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(80, 90)	rmsprop
754	0.9773333333333334	5.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	408.0	2.0	binary_crossentropy	(40, 40)	rmsprop
736	0.9773333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	nadam
584	0.9773333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(100, 10)	rmsprop
725	0.9771666666666666	5.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	4494.0	2.0	binary_crossentropy	(40, 40)	adam
805	0.9770833333333332	3.0	('ADV', 'ADJ')	True	30000.0	True	3.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	3558.0	2.0	binary_crossentropy	(40, 40)	rmsprop
450	0.977	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
633	0.977	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(40, 10, 20)	rmsprop
449	0.9769166666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	25.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
436	0.9769166666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
669	0.9768333333333332	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('tanh', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
620	0.9768333333333332	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(20, 10, 10)	rmsprop
617	0.9766666666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(10, 20, 20)	rmsprop
506	0.9766666666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(20, 30)	rmsprop
458	0.9765833333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		400.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
637	0.9765	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(40, 30, 20)	rmsprop
916	0.9763333333333334	3.0	('VERB',)	True	30000.0	True	2.0	('<PAST',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	794.0	2.0	binary_crossentropy	(40, 40)	rmsprop
748	0.9763333333333334	7.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	548.0	2.0	binary_crossentropy	(40, 40)	adamax
909	0.9761666666666666	3.0	('VERB',)	True	30000.0	True	1.0	('<PAST',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	128.0	2.0	binary_crossentropy	(40, 40)	rmsprop
484	0.976	7.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	548.0	2.0	binary_crossentropy	(40, 40)	rmsprop
731	0.97575	8.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7254.0	2.0	binary_crossentropy	(40, 40)	adam
744	0.9756666666666668	5.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	408.0	2.0	binary_crossentropy	(40, 40)	adamax
740	0.9755833333333334	8.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	601.0	2.0	binary_crossentropy	(40, 40)	nadam
446	0.9753333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		200.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
487	0.97525	8.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	601.0	2.0	binary_crossentropy	(40, 40)	rmsprop
424	0.97525	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		700.0	('sigmoid', 'sigmoid', 'sigmoid')	5000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
806	0.9751666666666666	3.0	('ADV', 'ADJ')	True	30000.0	True	3.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	3558.0	2.0	binary_crossentropy	(40, 40)	rmsprop
431	0.9751666666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		900.0	('sigmoid', 'sigmoid', 'sigmoid')	10000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
724	0.9750833333333332	5.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	408.0	2.0	binary_crossentropy	(40, 40)	adam
418	0.975	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		500.0	('sigmoid', 'sigmoid', 'sigmoid')	5000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
442	0.9749166666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		200.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
807	0.9746666666666668	3.0	('ADV', 'ADJ')	True	30000.0	True	3.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	3558.0	2.0	binary_crossentropy	(40, 40)	rmsprop
427	0.9745	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		800.0	('sigmoid', 'sigmoid', 'sigmoid')	5000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
430	0.9745	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		900.0	('sigmoid', 'sigmoid', 'sigmoid')	5000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
434	0.9741666666666666	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
428	0.9738333333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		800.0	('sigmoid', 'sigmoid', 'sigmoid')	10000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
441	0.9738333333333332	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		200.0	('sigmoid', 'sigmoid', 'sigmoid')	25.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
325	0.9734166666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
433	0.9733333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	25.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
478	0.97325	5.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	408.0	2.0	binary_crossentropy	(40, 40)	rmsprop
421	0.9731666666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		600.0	('sigmoid', 'sigmoid', 'sigmoid')	5000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
425	0.973	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		700.0	('sigmoid', 'sigmoid', 'sigmoid')	10000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
330	0.973	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
477	0.9728333333333332	4.0	('NOUN', 'VERB')	True	30000.0	True	3.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	12725.0	2.0	binary_crossentropy	(40, 40)	rmsprop
331	0.9728333333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
490	0.97275	9.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	661.0	2.0	binary_crossentropy	(40, 40)	rmsprop
417	0.97275	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		500.0	('sigmoid', 'sigmoid', 'sigmoid')	3000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
721	0.97275	8.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7254.0	2.0	binary_crossentropy	(40, 40)	adagrad
318	0.97275	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		80.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
265	0.9725833333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	100.0	481.0	2.0	binary_crossentropy	(40, 40)	rmsprop
888	0.9725	3.0	('CONJ', 'NOUN')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	2144.0	2.0	binary_crossentropy	(40, 40)	rmsprop
464	0.9723333333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		500.0	('sigmoid', 'sigmoid', 'sigmoid')	10.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
751	0.9721666666666666	8.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	7254.0	2.0	binary_crossentropy	(40, 40)	adamax
405	0.9720833333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	3000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
447	0.972	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		200.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
412	0.972	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	5000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
406	0.972	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	5000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
439	0.9718333333333332	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	2000.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
476	0.9718333333333332	4.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	3408.0	2.0	binary_crossentropy	(40, 40)	rmsprop
719	0.9718333333333332	7.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	6426.0	2.0	binary_crossentropy	(40, 40)	adagrad
881	0.9718333333333332	3.0	('CONJ', 'NOUN')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	249.0	2.0	binary_crossentropy	(40, 40)	rmsprop
324	0.9714166666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
722	0.9709166666666668	4.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	331.0	2.0	binary_crossentropy	(40, 40)	adam
746	0.9708333333333332	6.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	481.0	2.0	binary_crossentropy	(40, 40)	adamax
440	0.9705833333333334	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		200.0	('sigmoid', 'sigmoid', 'sigmoid')	10.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
312	0.9705833333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		70.0	('sigmoid', 'sigmoid', 'sigmoid')	50.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
857	0.9705	3.0	('VERB',)	True	30000.0	True	2.0	('<COND',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	759.0	2.0	binary_crossentropy	(40, 40)	rmsprop
415	0.9704166666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		400.0	('sigmoid', 'sigmoid', 'sigmoid')	5000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
860	0.9703333333333334	3.0	('VERB',)	True	30000.0	True	3.0	('<COND',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	2145.0	2.0	binary_crossentropy	(40, 40)	rmsprop
411	0.9703333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	3000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
456	0.97025	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		400.0	('sigmoid', 'sigmoid', 'sigmoid')	10.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
448	0.9701666666666666	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	10.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
681	0.9700833333333332	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('linear', 'linear', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
745	0.9698333333333332	5.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	4494.0	2.0	binary_crossentropy	(40, 40)	adamax
414	0.9698333333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		400.0	('sigmoid', 'sigmoid', 'sigmoid')	3000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
432	0.96975	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	10.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
437	0.9694166666666668	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
732	0.9693333333333334	4.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	331.0	2.0	binary_crossentropy	(40, 40)	nadam
326	0.9693333333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		90.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
438	0.96925	6.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	1000.0	5510.0	2.0	binary_crossentropy	(40, 40)	rmsprop
723	0.9691666666666666	4.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	3408.0	2.0	binary_crossentropy	(40, 40)	adam
413	0.9691666666666666	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	10000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
409	0.9690833333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		200.0	('sigmoid', 'sigmoid', 'sigmoid')	5000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
402	0.9688333333333332	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		50.0	('sigmoid', 'sigmoid', 'sigmoid')	3000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
419	0.9686666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		500.0	('sigmoid', 'sigmoid', 'sigmoid')	10000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
854	0.9686666666666668	3.0	('VERB',)	True	30000.0	True	1.0	('<COND',)			False	1.0	1.0	300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	126.0	2.0	binary_crossentropy	(40, 40)	rmsprop
733	0.968	4.0	('NOUN', 'VERB')	True	30000.0	True	2.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	3408.0	2.0	binary_crossentropy	(40, 40)	nadam
408	0.9676666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		200.0	('sigmoid', 'sigmoid', 'sigmoid')	3000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
422	0.9675833333333334	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		600.0	('sigmoid', 'sigmoid', 'sigmoid')	10000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
752	0.9673333333333334	4.0	('NOUN', 'VERB')	True	30000.0	True	1.0				False	2.0		300.0	('sigmoid', 'sigmoid', 'sigmoid')	500.0	331.0	2.0	binary_crossentropy	(40, 40)	rmsprop
332	0.96725	6.0	('NOUN', 'VERB')	True	30000.0	False	1.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	200.0	481.0	2.0	binary_crossentropy	(100, 40)	rmsprop
407	0.9670000000000001	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		100.0	('sigmoid', 'sigmoid', 'sigmoid')	10000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
410	0.9666666666666668	6.0	('NOUN', 'VERB')	True	30000.0	False	2.0				False	2.0		200.0	('sigmoid', 'sigmoid', 'sigmoid')	10000.0	5029.0	2.0	binary_crossentropy	(40, 40)	rmsprop
